annotator ID,talk__id,speaker__name,url_webpage,url_video,identify_accent,rate_accent,rater_confidence,speaker_race,speaker_gender,notes
Aliah,2073,Sally Kohn,https://www.ted.com/talks/sally_kohn_don_t_like_clickbait_don_t_click,https://py.tedcdn.com/consus/projects/00/16/71/006/products/2014s-sally-kohn-006-fallback-9921fb88bec7c082e94ef1cdae6b8a22-1200k.mp4,US American,5,5,White and/or European,Female,
Aliah,3366,Chris Sheldrick,https://www.ted.com/talks/chris_sheldrick_a_precise_three_word_address_for_every_place_on_earth,https://py.tedcdn.com/consus/projects/00/29/58/002/products/2017g-chris-sheldrick-002-fallback-f9c6c9bbdbd769deb18f5bf3003e0463-1200k.mp4,British and Australian,4,5,White and/or European,Male,
Aliah,75615,Adam Grant,https://www.ted.com/talks/adam_grant_what_frogs_in_hot_water_can_teach_us_about_thinking_again,https://py.tedcdn.com/consus/projects/00/53/37/011/products/2021s-adam-grant-011-fallback-dbefd05cb446de543f8446cbde55a6bf-1200k.mp4,US American,5,5,White and/or European,Male,
Aliah,2207,Ismael Nazario,https://www.ted.com/talks/ismael_nazario_what_i_learned_as_a_kid_in_jail,https://py.tedcdn.com/consus/projects/00/02/22/003/products/2014-ismael-nazario-003-fallback-05fcb7f909d6c73500d8906c41317b04-1200k.mp4,US American,5,5,Black and/or African American,Male,
Aliah,23088,Nikki Clifton,https://www.ted.com/talks/nikki_clifton_3_ways_businesses_can_fight_sex_trafficking,https://py.tedcdn.com/consus/projects/00/32/52/003/products/2018s-nikki-clifton-003-fallback-9fbccf596da75a6e8a1553ca824d8c29-1200k.mp4,US American,5,5,Black and/or African American,Female,
Aliah,2224,Daniel Kish,https://www.ted.com/talks/daniel_kish_how_i_use_sonar_to_navigate_the_world,https://py.tedcdn.com/consus/projects/00/03/35/009/products/2015-daniel-kish-009-fallback-9e3277e937d1a45dd82fb5c7c16d6a47-1200k.mp4,US American,5,5,White and/or European,Male,
Aliah,157,Jacqueline Novogratz,https://www.ted.com/talks/jacqueline_novogratz_patient_capitalism,https://py.tedcdn.com/consus/projects/00/11/74/008/products/2007g-jacqueline-novogratz-008-fallback-6b7012f816ccf247f6c12b58253c9b82-1200k.mp4,US American,5,5,White and/or European,Female,
Aliah,2257,Cosmin Mihaiu,https://www.ted.com/talks/cosmin_mihaiu_physical_therapy_is_boring_play_a_game_instead,https://py.tedcdn.com/consus/projects/00/02/13/004/products/2015-cosmin-mihaiu-004-fallback-5c876767415dd415d9b5edb7a1daae55-1200k.mp4,East European,4,5,White and/or European,Male,
Aliah,29521,Tiana Epps-Johnson,https://www.ted.com/talks/tiana_epps_johnson_what_s_needed_to_bring_the_us_voting_system_into_the_21st_century,https://py.tedcdn.com/consus/projects/00/00/86/001/products/2018s-tiana-epps-johnson-001-fallback-6598350d304641c03e885e7c71bcc1d6-1200k.mp4,US American,5,5,Hispanic and/or Latino/Latina,Female,
Aliah,2797,Justin Davidson,https://www.ted.com/talks/justin_davidson_why_glass_towers_are_bad_for_city_life_and_what_we_need_instead,https://py.tedcdn.com/consus/projects/00/28/56/002/products/2017s-justin-davidson-002-fallback-bf2fa30dd7e87494673d701a28517482-1200k.mp4,US American,5,5,White and/or European,Male,
Aliah,2610,Tasos Frantzolas,https://www.ted.com/talks/tasos_frantzolas_everything_you_hear_on_film_is_a_lie,https://py.tedcdn.com/consus/projects/00/40/57/014/products/2016x-tasos-frantzolas-014-fallback-48bc6f9dbc0bb9dc7e6e01cff9651c91-1200k.mp4,Northern/Western European,4,5,White and/or European,Male,
Aliah,67046,Jessy Kate Schingler,https://www.ted.com/talks/jessy_kate_schingler_civilization_on_the_moon_and_what_it_means_for_life_on_earth,https://py.tedcdn.com/consus/projects/00/41/64/003/products/2020-jessy-kate-schingler-003-fallback-3fc98117cf3ed8d00b89e3e63dd8d523-1200k.mp4,US American,5,5,White and/or European,Female,
Aliah,67047,Kathy Mendias,https://www.ted.com/talks/kathy_mendias_the_mood_boosting_power_of_crying,https://py.tedcdn.com/consus/projects/00/48/27/008/products/2020s-kathy-mendias-008-fallback-5309c4adea305818c19e67a5cae75997-1200k.mp4,US American,5,5,White and/or European,Female,
Aliah,65355,George Siedel and Christine Ladwig,https://www.ted.com/talks/george_siedel_and_christine_ladwig_ethical_dilemma_the_burger_murders,https://py.tedcdn.com/consus/projects/00/47/76/001/products/2020e-george-siedel-and-christine-ladwig-tylenol-murders-001-fallback-c3af81766e5a90911303ae98b66aeecb-1200k.mp4,US American,5,5,NA,NA,animation
Aliah,2393,Alison Killing,https://www.ted.com/talks/alison_killing_what_happens_when_a_city_runs_out_of_room_for_its_dead,https://py.tedcdn.com/consus/projects/00/25/54/005/products/2014x-alison-killing-005-fallback-7fb4a43ae49e2b3c0a5fe0346c471373-1200k.mp4,British and Australian,4,5,White and/or European,Female,
Aliah,2810,Sinéad Burke,https://www.ted.com/talks/sinead_burke_why_design_should_include_everyone,https://py.tedcdn.com/consus/projects/00/28/69/002/products/2017s-sinead-burke-002-fallback-b8e5c4875d48bef092b1d6af4a866587-1200k.mp4,British and Australian,4,5,White and/or European,Female,
Aliah,9982,Matthias Müllenbeck,https://www.ted.com/talks/matthias_mullenbeck_what_if_we_paid_doctors_to_keep_people_healthy,https://py.tedcdn.com/consus/projects/00/30/59/005/products/2017s-matthias-mullenbeck-005-fallback-e8de8c5a381e9f3f297ad6bed3ca6837-1200k.mp4,Northern/Western European,4,5,White and/or European,Male,
Aliah,2260,Sara Seager,https://www.ted.com/talks/sara_seager_the_search_for_planets_beyond_our_solar_system,https://py.tedcdn.com/consus/projects/00/02/37/009/products/2015-sara-seager-009-fallback-5379ad81b94ccbfe023df719e84a1dc3-1200k.mp4,US American,5,5,White and/or European,Female,
Aliah,21804,Pierre Barreau,https://www.ted.com/talks/pierre_barreau_how_ai_could_compose_a_personalized_soundtrack_to_your_life,https://py.tedcdn.com/consus/projects/00/32/40/005/products/2018-pierre-barreau-005-fallback-6c3343c6f6beb3bea4c8a03746da0ee2-1200k.mp4,Northern/Western European,4,5,White and/or European,Male,
Aliah,1689,David Anderson,https://www.ted.com/talks/david_anderson_your_brain_is_more_than_a_bag_of_chemicals,https://py.tedcdn.com/consus/projects/00/38/60/004/products/2013x-david-anderson-004-fallback-4e137e227422d8defdeffedd1d5ffbf8-1200k.mp4,US American,5,5,White and/or European,Male,
Aliah,1944,Toby Shapshak,https://www.ted.com/talks/toby_shapshak_you_don_t_need_an_app_for_that,https://py.tedcdn.com/consus/projects/00/18/51/007/products/2013g-toby-shapshak-007-fallback-6d22ba031c7f75fba78dc20fc2b8f0e3-1200k.mp4,British and Australian,4,5,South Asian,Male,
Aliah,20044,Shaylin Schundler,https://www.ted.com/talks/shaylin_schundler_why_does_your_voice_change_as_you_get_older,https://py.tedcdn.com/consus/projects/00/43/39/007/products/2018e-shaylin-schundler-voice-development-007-fallback-387ec9d6f49b54276f9270160a0c135d-1200k.mp4,US American,5,5,NA,NA,animation
Aliah,70327,Anna Babel,https://www.ted.com/talks/anna_babel_who_counts_as_a_speaker_of_a_language_dec_2020,https://py.tedcdn.com/consus/projects/00/51/67/003/products/2020x-anna-babel-003-fallback-d97ebb70f4d99a1263fac9bb6ed50232-1200k.mp4,US American,5,5,White and/or European,Female,
Aliah,23716,Chris Anderson,https://www.ted.com/talks/chris_anderson_how_many_universes_are_there,https://py.tedcdn.com/consus/projects/00/45/41/001/products/2011e-chris-anderson-universes-001-fallback-1805ddc71397140d1a656972918890f0-1200k.mp4,British and Australian,4,5,NA,NA,animation
Aliah,80405,Loretta J. Ross,https://www.ted.com/talks/loretta_j_ross_don_t_call_people_out_call_them_in,https://py.tedcdn.com/consus/projects/00/55/05/003/products/2021-loretta-j-ross-003-fallback-208cf0f16793ce499cba2890fe524457-1200k.mp4,US American,5,5,Black and/or African American,Female,
Aliah,2331,Mary Robinson,https://www.ted.com/talks/mary_robinson_why_climate_change_is_a_threat_to_human_rights,https://py.tedcdn.com/consus/projects/00/27/35/010/products/2015w-mary-robinson-010-fallback-db30121e3e2dd7e3c66257f80c0ae991-1200k.mp4,British and Australian,4,5,White and/or European,Female,
Aliah,66939,Dame Vivian Hunt,https://www.ted.com/talks/dame_vivian_hunt_how_businesses_can_serve_everyone_not_just_shareholders,https://py.tedcdn.com/consus/projects/00/41/63/002/products/2020-vivian-hunt-002-fallback-2acead3f49d92ad7d58a105e0fb78470-1200k.mp4,US American,5,5,Black and/or African American,Female,
Aliah,2258,Martine Rothblatt,https://www.ted.com/talks/martine_rothblatt_my_daughter_my_wife_our_robot_and_the_quest_for_immortality,https://py.tedcdn.com/consus/projects/00/24/88/010/products/2015-martine-rothblatt-010-fallback-ad4b1d401bfacbd55ffcdf896b125d68-1200k.mp4,US American,5,5,White and/or European,Female,
Aliah,2062,Jarrett J. Krosoczka,https://www.ted.com/talks/jarrett_j_krosoczka_why_lunch_ladies_are_heroes,https://py.tedcdn.com/consus/projects/00/03/36/007/products/2014-jarrett-j-krosoczka-007-fallback-f142bf8fbf97d2a5e59290fb40b74c64-1200k.mp4,US American,5,5,White and/or European,Male,
Aliah,51698,Bob Langert,https://www.ted.com/talks/bob_langert_the_business_case_for_working_with_your_toughest_critics,https://py.tedcdn.com/consus/projects/00/21/59/002/products/2019t-bob-langert-002-fallback-2e024c46ad16ca1e770ceed231d96e96-1200k.mp4,US American,5,5,White and/or European,Male,
Aliah,519,Margaret Wertheim,https://www.ted.com/talks/margaret_wertheim_the_beautiful_math_of_coral,https://py.tedcdn.com/consus/projects/00/14/05/009/products/2009-margaret-wertheim-009-fallback-f7070f14370a6980e2fe1bc0f65b6d94-1200k.mp4,British and Australian,4,5,White and/or European,Female,
Aliah,2372,Chelsea Shields,https://www.ted.com/talks/chelsea_shields_how_i_m_working_for_change_inside_my_church,https://py.tedcdn.com/consus/projects/00/25/48/003/products/2015f-chelsea-shields-003-fallback-77b47353991cb7b64c69b31db4c0c23e-1200k.mp4,US American,5,5,White and/or European,Female,
Aliah,66357,Severn Cullis-Suzuki,https://www.ted.com/talks/severn_cullis_suzuki_make_your_actions_on_climate_reflect_your_words,https://py.tedcdn.com/consus/projects/00/36/36/003/products/2020t-severn-cullis-suzuki-003-fallback-b083b7d7461475c68be3d066d7b6ba01-1200k.mp4,US American,5,5,White and/or European,Female,
Aliah,2366,Kaki King,https://www.ted.com/talks/kaki_king_a_musical_escape_into_a_world_of_light_and_color,https://py.tedcdn.com/consus/projects/00/24/93/003/products/2015w-kaki-king-003-fallback-a40fdf89473ca8fd61d6c68c403bd757-1200k.mp4,NA,NA,NA,NA,NA,music performance
Aliah,1737,Malcolm London,https://www.ted.com/talks/malcolm_london_high_school_training_ground,https://py.tedcdn.com/consus/projects/00/16/99/005/products/2013s-malcolm-london-005-fallback-0f4c138af567939415eea24e8a563d69-1200k.mp4,US American,5,5,Black and/or African American,Male,
Aliah,1714,Thomas Insel,https://www.ted.com/talks/thomas_insel_toward_a_new_understanding_of_mental_illness,https://py.tedcdn.com/consus/projects/00/16/35/003/products/2013x-thomas-insel-003-fallback-a5c0513d8a94a245d7c672fd025aa85b-1200k.mp4,US American,5,5,White and/or European,Male,
Aliah,2845,Cathy O'Neil,https://www.ted.com/talks/cathy_o_neil_the_era_of_blind_faith_in_big_data_must_end,https://py.tedcdn.com/consus/projects/00/33/32/003/products/2017-cathy-o-neil-003-fallback-e9b2590510f851889740d659bbe631dd-1200k.mp4,US American,5,5,White and/or European,Female,
Aliah,71409,Matt Langione,https://www.ted.com/talks/matt_langione_the_promise_of_quantum_computers,https://py.tedcdn.com/consus/projects/00/51/75/004/products/2020s-matt-langione-004-fallback-18f3584cfe5c15433448f774bd0ebb7a-1200k.mp4,US American,5,5,White and/or European,Male,
Aliah,68236,Nisha Anand,https://www.ted.com/talks/nisha_anand_the_radical_act_of_choosing_common_ground_mar_2020,https://py.tedcdn.com/consus/projects/00/51/30/002/products/2020x-nisha-anand-002-fallback-9c5c6859089faceb029e285c4fe6f7f3-1200k.mp4,US American,5,5,White and/or European,Female,
Aliah,2457,Jessica Ladd,https://www.ted.com/talks/jessica_ladd_the_reporting_system_that_sexual_assault_survivors_want,https://py.tedcdn.com/consus/projects/00/25/05/003/products/2016f-jessica-ladd-003-fallback-18e5a7e092a4fd07cd81dc42a489b4e8-1200k.mp4,US American,5,5,White and/or European,Female,
Aliah,1349,Neil Burgess,https://www.ted.com/talks/neil_burgess_how_your_brain_tells_you_where_you_are,https://py.tedcdn.com/consus/projects/00/08/00/005/products/2011s-neil-burgess-005-fallback-f7c76f78dfffa91a244cf0af02deec73-1200k.mp4,British and Australian,4,5,White and/or European,Male,
Aliah,6234,Dao Nguyen,https://www.ted.com/talks/dao_nguyen_what_makes_something_go_viral,https://py.tedcdn.com/consus/projects/00/30/05/005/products/2017s-dao-nguyen-005-fallback-f1117d178f3ea530f33018e74d109271-1200k.mp4,US American,5,5,East Asian,Female,
Aliah,19727,Lindsay Malloy,https://www.ted.com/talks/lindsay_malloy_why_teens_confess_to_crimes_they_didn_t_commit,https://py.tedcdn.com/consus/projects/00/31/97/005/products/2016x-lindsay-malloy-005-fallback-b9bafc379be8daef16b5c9cb021986cc-1200k.mp4,US American,5,5,White and/or European,Female,
Aliah,1893,Marco Annunziata,https://www.ted.com/talks/marco_annunziata_welcome_to_the_age_of_the_industrial_internet,https://py.tedcdn.com/consus/projects/00/07/17/004/products/2013s-marco-annunziata-004-fallback-2b672c3dfbd28d011a52899bf825d895-1200k.mp4,Southern European,3,5,White and/or European,Male,
Aliah,659,Henry Markram,https://www.ted.com/talks/henry_markram_a_brain_in_a_supercomputer,https://py.tedcdn.com/consus/projects/00/11/10/005/products/2009g-henry-markram-005-fallback-788b66363d574fa496cdab38c4fd6be8-1200k.mp4,Other non-native accent,4,5,White and/or European,Male,South African
Aliah,65070,ZigZag,https://www.ted.com/talks/zigzag_a_stock_market_for_social_justice,https://py.tedcdn.com/consus/projects/00/47/84/001/products/2020v-zigzag-ries-001-fallback-46fe3cd66d87ccae6480816ab3d629a2-1200k.mp4,US American,5,5,NA,NA,Narration
Aliah,19740,Dan Gibson,https://www.ted.com/talks/dan_gibson_how_to_build_synthetic_dna_and_send_it_across_the_internet,https://py.tedcdn.com/consus/projects/00/31/99/007/products/2018-dan-gibson-007-fallback-3e2ad60077866db8441f2ab28c43bec7-1200k.mp4,US American,5,5,White and/or European,Male,
Aliah,24048,Yannay Khaikin,https://www.ted.com/talks/yannay_khaikin_how_many_ways_can_you_arrange_a_deck_of_cards,https://py.tedcdn.com/consus/projects/00/42/23/003/products/2014e-yannay-khaikin-cards-003-fallback-db84b727bb1c338d4c468c0ea0f95863-1200k.mp4,US American,5,5,NA,NA,animation
Aliah,52942,Guadalupe Nogués,https://www.ted.com/talks/guadalupe_nogues_como_hablar_con_otros_que_piensan_distinto,,Non-English,NA,NA,Hispanic and/or Latino/Latina,Female,
Aliah,78861,Björn Ulvaeus,https://www.ted.com/talks/bjorn_ulvaeus_how_music_streaming_transformed_songwriting,https://py.tedcdn.com/consus/projects/00/54/66/002/products/2021x-bjorn-ulvaeus-002-fallback-cfc7c92a97b5c83ab9493057b3ea4c4b-1200k.mp4,Northern/Western European,4,5,White and/or European,Male,
Aliah,2781,Stuart Russell,https://www.ted.com/talks/stuart_russell_3_principles_for_creating_safer_ai,https://py.tedcdn.com/consus/projects/00/28/43/005/products/2017-stuart-russell-005-fallback-401e0dc49929df11207d907e39fa1e07-1200k.mp4,British and Australian,4,5,White and/or European,Male,
Aliah,65139,Eric Garcetti,https://www.ted.com/talks/eric_garcetti_how_city_mayors_are_taking_action_on_climate_change,https://py.tedcdn.com/consus/projects/00/37/46/002/products/2020-eric-garcetti-002-fallback-b11b3b2b91f866ffc747da1e80c768f3-1200k.mp4,US American,5,5,White and/or European,Male,
Aliah,2121,Jeremy Heimans,https://www.ted.com/talks/jeremy_heimans_what_new_power_looks_like,https://py.tedcdn.com/consus/projects/00/23/59/002/products/2014s-jeremy-heimans-002-fallback-491b816e44fe794343e635aee7f6899d-1200k.mp4,British and Australian,4,5,White and/or European,Male,
Aliah,69330,Eve Gaus and Vanessa Ruiz,https://www.ted.com/talks/eve_gaus_and_vanessa_ruiz_why_is_pneumonia_so_dangerous,https://py.tedcdn.com/consus/projects/00/52/87/001/products/2020e-eve-gaus-and-vanessa-ruiz-pneumonia-001-fallback-78317595d9b2e8b610ddc07cd507ae0f-1200k.mp4,US American,5,5,NA,NA,animation
Aliah,81388,Jamie C. Beard,https://www.ted.com/talks/jamie_c_beard_the_untapped_energy_source_that_could_power_the_planet,https://py.tedcdn.com/consus/projects/00/55/50/005/products/2021-jamie-c-beard-005-fallback-f026c5bb7c42098a3d31a9d5e0164fd4-1200k.mp4,US American,5,5,White and/or European,Female,
Aliah,1160,Aaron O'Connell,https://www.ted.com/talks/aaron_o_connell_making_sense_of_a_visible_quantum_object,https://py.tedcdn.com/consus/projects/00/11/78/003/products/2011-aaron-o-connell-003-fallback-61e5c52f9a49c60bcbc23cc05c9ff56e-1200k.mp4,US American,5,5,White and/or European,Male,
Aliah,24096,Douglas J. Casa,https://www.ted.com/talks/douglas_j_casa_what_happens_when_you_get_heat_stroke,https://py.tedcdn.com/consus/projects/00/54/56/001/products/2014e-douglas-casa-heatstroke-001-fallback-e1c76a5f1aa0efc4ddeecfb6d50073ce-1200k.mp4,US American,5,5,NA,NA,animation
Aliah,24412,Clay Routledge,https://www.ted.com/talks/clay_routledge_why_do_we_feel_nostalgia,https://py.tedcdn.com/consus/projects/00/55/40/001/products/2016e-clay-routledge-nostalgia-001-fallback-3734578a303f6b5f5e17737da2ff8e65-1200k.mp4,US American,5,5,NA,NA,animation
Aliah,22752,Chip Colwell,https://www.ted.com/talks/chip_colwell_why_museums_are_returning_cultural_treasures,https://py.tedcdn.com/consus/projects/00/32/45/004/products/2017x-chip-colwell-004-fallback-46547689e173fca82dac90f63e43b878-1200k.mp4,US American,5,5,White and/or European,Male,
Aliah,1935,Siddharthan Chandran,https://www.ted.com/talks/siddharthan_chandran_can_the_damaged_brain_repair_itself,https://py.tedcdn.com/consus/projects/00/15/13/007/products/2013g-siddharthan-chandran-007-fallback-79a18cbfec15715d33cf9a0dfe62599a-1200k.mp4,British and Australian,4,5,South Asian,Male,
Aliah,73443,Betty Hart,https://www.ted.com/talks/betty_hart_how_compassion_could_save_your_strained_relationships,https://py.tedcdn.com/consus/projects/00/51/92/002/products/2020x-betty-hart-002-fallback-564bb1e0af0f8b9181d169046d092066-1200k.mp4,US American,5,5,Black and/or African American,Female,
Aliah,8866,Wendy Woods,https://www.ted.com/talks/wendy_woods_the_business_benefits_of_doing_good,https://py.tedcdn.com/consus/projects/00/30/41/006/products/2017s-wendy-woods-006-fallback-ba886ec284d4a0707320f54af668895a-1200k.mp4,US American,5,5,White and/or European,Female,
Aliah,65392,Kiah Williams,https://www.ted.com/talks/kiah_williams_you_shouldn_t_have_to_choose_between_filling_your_prescriptions_and_paying_bills,https://py.tedcdn.com/consus/projects/00/36/06/009/products/2020-kiah-williams-009-fallback-ebe5a67ed37d7fd0e23438affe64237d-1200k.mp4,US American,5,5,Black and/or African American,Female,
Aliah,2605,Todd Coleman,https://www.ted.com/talks/todd_coleman_a_temporary_tattoo_that_brings_hospital_care_to_the_home,https://py.tedcdn.com/consus/projects/00/37/07/011/products/2015p-todd-coleman-011-fallback-6404e6181dbf7d04c8e7e3194eaec811-1200k.mp4,US American,5,5,Black and/or African American,Male,
Aliah,1717,Andres Lozano,https://www.ted.com/talks/andres_lozano_parkinson_s_depression_and_the_switch_that_might_turn_them_off,https://py.tedcdn.com/consus/projects/00/17/02/003/products/2013x-andres-lozano-003-fallback-04fa6bc552153a358cd856d03a1dbe0b-1200k.mp4,US American,5,5,White and/or European,Male,
Aliah,751,Eve Ensler,https://www.ted.com/talks/eve_ensler_embrace_your_inner_girl,https://py.tedcdn.com/consus/projects/00/08/88/012/products/2009i-eve-ensler-012-fallback-8b8e7386ea5ecadab8b123e8e8b5905c-1200k.mp4,US American,5,5,White and/or European,Female,
Aliah,1051,Thomas Thwaites,https://www.ted.com/talks/thomas_thwaites_how_i_built_a_toaster_from_scratch,https://py.tedcdn.com/consus/projects/00/13/62/004/products/2010s-thomas-thwaites-004-fallback-49d5cdc4f087732edae7a80d120295f4-1200k.mp4,British and Australian,3,5,White and/or European,Male,
Aliah,977,Melinda Gates,https://www.ted.com/talks/melinda_gates_what_nonprofits_can_learn_from_coca_cola,https://py.tedcdn.com/consus/projects/00/15/83/011/products/2010x-melinda-gates-011-fallback-ba8724cd3a25fd5888f7acb016c19201-1200k.mp4,US American,5,5,White and/or European,Female,
Aliah,1757,Anas Aremeyaw Anas,https://www.ted.com/talks/anas_aremeyaw_anas_how_i_named_shamed_and_jailed,https://py.tedcdn.com/consus/projects/00/07/20/005/products/2013-anas-aremeyaw-anas-005-fallback-a32bc1625751d51bcdc5119b7af6874e-1200k.mp4,African,3,5,Black and/or African American,Male,
Aliah,1286,Damon Horowitz,https://www.ted.com/talks/damon_horowitz_philosophy_in_prison,https://py.tedcdn.com/consus/projects/00/09/94/004/products/2011-damon-horowitz-004-fallback-f936ada53bf8b602ab0a1112afd35807-1200k.mp4,US American,5,5,White and/or European,Male,
Aliah,2042,Karima Bennoune,https://www.ted.com/talks/karima_bennoune_when_people_of_muslim_heritage_challenge_fundamentalism,https://py.tedcdn.com/consus/projects/00/01/49/003/products/2014-karima-bennoune-003-fallback-642300105d0516df263a8b61600af078-1200k.mp4,US American,5,5,Middle Easterners and/or North African,Female,
Aliah,19478,Penny Chisholm,https://www.ted.com/talks/penny_chisholm_the_tiny_creature_that_secretly_powers_the_planet,https://py.tedcdn.com/consus/projects/00/31/94/008/products/2018-penny-chisholm-008-fallback-67e69d01d648e2fb1400144028516dc1-1200k.mp4,US American,5,5,White and/or European,Female,
Aliah,81258,Katie Mack,https://www.ted.com/talks/katie_mack_life_altering_questions_about_the_end_of_the_universe,https://py.tedcdn.com/consus/projects/00/55/29/007/products/2021h-katie-mack-007-fallback-b440de44eeb9bc6faf631ea5469026b9-1200k.mp4,US American,5,5,White and/or European,Female,
Aliah,66945,Dave Clark and Kara Hurst,https://www.ted.com/talks/dave_clark_and_kara_hurst_amazon_s_climate_pledge_to_be_net_zero_by_2040,https://py.tedcdn.com/consus/projects/00/36/82/005/products/2020t-dave-clark-and-kara-hurst-005-fallback-f588bbeb7e350848a72fcd1944c1b8a3-1200k.mp4,US American,5,5,White and/or European,Male,
Aliah,127,Ngozi Okonjo-Iweala,https://www.ted.com/talks/ngozi_okonjo_iweala_want_to_help_africa_do_business_here,https://py.tedcdn.com/consus/projects/00/11/80/015/products/2007-ngozi-okonjo-iweala-015-fallback-528d5830002a3cc40def115bb7cb3741-1200k.mp4,African,4,5,Black and/or African American,Female,
Aliah,66564,Varun Sivaram,https://www.ted.com/talks/varun_sivaram_how_india_could_pull_off_the_world_s_most_ambitious_energy_transition,https://py.tedcdn.com/consus/projects/00/36/52/004/products/2020t-varun-sivaram-004-fallback-75bc67b838fd8357a7fa1f1be7056565-1200k.mp4,US American,5,5,South Asian,Male,
Aliah,1794,John Searle,https://www.ted.com/talks/john_searle_our_shared_condition_consciousness,https://py.tedcdn.com/consus/projects/00/18/41/005/products/2013x-john-searle-005-fallback-00c292833163534b633d1985091d1420-1200k.mp4,US American,5,5,White and/or European,Male,
Aliah,23971,Brad Troeger,https://www.ted.com/talks/brad_troeger_what_is_love,https://py.tedcdn.com/consus/projects/00/41/99/009/products/2013e-brad-troeger-love-009-fallback-e7f4671c3c460e1b3e1b78fe5d09aa64-1200k.mp4,US American,5,5,NA,NA,animation
Aliah,1424,Laura Carstensen,https://www.ted.com/talks/laura_carstensen_older_people_are_happier,https://py.tedcdn.com/consus/projects/00/08/08/006/products/2011x-laura-carstensen-006-fallback-3bcf884e6701e0c029c107ee118c2496-1200k.mp4,US American,5,5,White and/or European,Female,
Aliah,65067,Matt Walker,https://www.ted.com/talks/matt_walker_6_tips_for_better_sleep,https://py.tedcdn.com/consus/projects/00/48/08/008/products/sleepingwithsciences001e008_2020v-008-fallback-d7a5fa910baa6c98b4a39c66a6296d64-1200k.mp4,British and Australian,4,5,White and/or European,Male,
Aliah,165,Hod Lipson,https://www.ted.com/talks/hod_lipson_building_self_aware_robots,https://py.tedcdn.com/consus/projects/00/10/92/008/products/2007-hod-lipson-008-fallback-cbb8222216b70ade068d95d0181f8b8c-1200k.mp4,Other non-native accent,4,5,Middle Easterners and/or North African,Male,
Aliah,24016,Rose Eveleth,https://www.ted.com/talks/rose_eveleth_how_do_we_smell,https://py.tedcdn.com/consus/projects/00/42/06/011/products/2013e-rose-eveleth-smell-011-fallback-7056db9bf0420e464ceba40636d796df-1200k.mp4,US American,5,5,NA,NA,animation
Aliah,14486,Fred Krupp,https://www.ted.com/talks/fred_krupp_let_s_launch_a_satellite_to_track_a_threatening_greenhouse_gas,https://py.tedcdn.com/consus/projects/00/31/44/004/products/2018-fred-krupp-004-fallback-0a03d6c501f74500fe2377d31c73a946-1200k.mp4,US American,5,5,White and/or European,Male,
Aliah,2820,Susan Robinson,https://www.ted.com/talks/susan_robinson_how_i_fail_at_being_disabled,https://py.tedcdn.com/consus/projects/00/28/78/003/products/2016s-susan-robinson-003-fallback-5be22c6c0552aa7f9656f0d14fa9f711-1200k.mp4,US American,5,5,White and/or European,Female,
Aliah,2769,Deborah Lipstadt,https://www.ted.com/talks/deborah_lipstadt_behind_the_lies_of_holocaust_denial,https://py.tedcdn.com/consus/projects/00/28/32/005/products/2017x-deborah-lipstadt-005-fallback-b7093c9c6eccd85b4f98b58eff7c0b15-1200k.mp4,US American,5,5,White and/or European,Female,
Aliah,2805,David Miliband,https://www.ted.com/talks/david_miliband_the_refugee_crisis_is_a_test_of_our_character,https://py.tedcdn.com/consus/projects/00/28/64/004/products/2017-david-miliband-004-fallback-6ca58a97f2a2de7b783ac44aff111dcf-1200k.mp4,British and Australian,3,5,White and/or European,Male,
Aliah,15862,Jeremy Forbes,https://www.ted.com/talks/jeremy_forbes_how_to_start_a_conversation_about_suicide,https://py.tedcdn.com/consus/projects/00/31/66/002/products/2017s-jeremy-forbes-002-fallback-ef59c620b162df966030649e11711a06-1200k.mp4,British and Australian,3,5,White and/or European,Male,
Aliah,28104,Alan Crickmore,https://www.ted.com/talks/alan_crickmore_how_storytelling_helps_parents_in_prison_stay_connected_to_their_kids,https://py.tedcdn.com/consus/projects/00/00/32/002/products/2018x-alan-crickmore-002-fallback-49fb7868a9d4c7ee214221f26b435f18-1200k.mp4,British and Australian,3,5,White and/or European,Male,
Aliah,3231,Elizabeth Wayne,https://www.ted.com/talks/elizabeth_wayne_we_can_hack_our_immune_cells_to_fight_cancer,https://py.tedcdn.com/consus/projects/00/29/51/006/products/2017u-elizabeth-wayne-006-fallback-979a75a40a754da821547f05fa54830a-1200k.mp4,US American,5,5,Black and/or African American,Female,
Aliah,19535,Dan Knights,https://www.ted.com/talks/dan_knights_how_we_study_the_microbes_living_in_your_gut,https://py.tedcdn.com/consus/projects/00/31/95/006/products/2017p-dan-knights-006-fallback-ba1a3623fbdb3f9c7fe2a8af55fd6566-1200k.mp4,US American,5,5,White and/or European,Male,
Aliah,76221,Almudena Toral,https://www.ted.com/talks/almudena_toral_documentary_films_that_explore_trauma_and_make_space_for_healing,https://py.tedcdn.com/consus/projects/00/53/92/003/products/2020f-almudena-toral-003-fallback-6282ee19d047f93cdae94464ac6b5f92-1200k.mp4,Latin American,4,5,Hispanic and/or Latino/Latina,Female,
